max_df,min_df,phrase_len,alpha,lin_reg_mse,lasso_mse,ridge_mse,baseline_mse
0.5,0.1,3,100,2515.8799238174347,4218.719999999999,4183.498353566263,4218.719999999999
0.5,0.1,3,100,3129.459757504633,3583.210624999999,3561.932334999474,3583.210624999999
0.5,0.1,3,100,8246.681929984543,9648.417656249998,9622.438646930446,9648.417656249998
0.5,0.1,3,100,917.7663647591093,1079.8356249999974,1074.0996830480744,1079.8356249999974
0.5,0.1,3,100,962.3805859619627,907.1301562500014,901.647464326855,907.1301562500014
0.5,0.1,3,100,9909.551317691787,13498.991406249997,13453.203894167173,13498.991406249997
0.5,0.1,5,0.0001,1040.7169810618982,4385.162724917663,1033.6901807532836,850.2656250000016
0.5,0.1,5,0.0001,1140.283393739786,4514.058895310745,1140.4040825443167,1255.967656249998
0.5,0.1,5,0.0001,12494.102573914015,15230.04570946535,12531.702724440946,14136.260624999992
0.5,0.1,5,0.0001,1534.8928915903955,4073.6896956151163,1424.4453004368822,790.1600000000001
0.5,0.1,5,0.0001,1623.4155012259412,4732.043637827047,1527.449311470205,2011.5
0.5,0.1,5,0.0001,1705.2391368017634,4277.476673587653,1675.472738980486,1862.490625
0.5,0.1,5,0.0001,1833.7732298866595,6294.623389277802,1834.2665861918438,1888.9364062500022
0.5,0.1,5,0.0001,2434.8587178346033,4264.6248149828625,2385.6257069959943,2190.0176562500046
0.5,0.1,5,0.0001,4584.140352017812,5392.360324007455,4585.555034759167,5057.810624999997
0.5,0.1,5,0.0001,4640.655683419891,6766.048257805383,4618.615923408871,6178.060625000001
0.5,0.1,5,0.0001,5742.188629343609,10830.164165327302,5584.213921391941,7816.92390625
0.5,0.1,5,0.001,1040.7169810618982,1777.9000612457025,1032.0120082874587,850.2656250000016
0.5,0.1,5,0.001,1140.283393739786,1902.4988314954196,1138.1080201598784,1255.967656249998
0.5,0.1,5,0.001,12494.102573914015,13275.687894288834,12528.998930593129,14136.260624999992
0.5,0.1,5,0.001,1534.8928915903955,2475.231764119386,1423.1384862359273,790.1600000000001
0.5,0.1,5,0.001,1623.4155012259412,2092.313920653251,1524.8704515873862,2011.5
0.5,0.1,5,0.001,1705.2391368017634,2483.817943859604,1676.7857301527285,1862.490625
0.5,0.1,5,0.001,1833.7732298866595,2200.072882066926,1833.3908895845786,1888.9364062500022
0.5,0.1,5,0.001,2434.8587178346033,3268.1285541207167,2381.4519019051268,2190.0176562500046
0.5,0.1,5,0.001,4584.140352017812,5171.764784100399,4579.195988355055,5057.810624999997
0.5,0.1,5,0.001,4640.655683419891,6369.882370944821,4623.225937900276,6178.060625000001
0.5,0.1,5,0.001,5742.188629343609,7684.677140838941,5584.020675888549,7816.92390625
0.5,0.1,5,0.01,1040.7169810618982,1550.7811239994762,1020.9960755971691,850.2656250000016
0.5,0.1,5,0.01,1140.283393739786,2034.9128498476518,1130.1839871967477,1255.967656249998
0.5,0.1,5,0.01,12494.102573914015,13247.856400752717,12546.098663068022,14136.260624999992
0.5,0.1,5,0.01,1534.8928915903955,1918.4566778363212,1405.03175360044,790.1600000000001
0.5,0.1,5,0.01,1623.4155012259412,1937.0074176428716,1525.100846023488,2011.5
0.5,0.1,5,0.01,1705.2391368017634,2770.008545891026,1669.063085150192,1862.490625
0.5,0.1,5,0.01,1833.7732298866595,2221.9638459884673,1820.3860704405179,1888.9364062500022
0.5,0.1,5,0.01,2434.8587178346033,3372.198492609693,2363.834499234174,2190.0176562500046
0.5,0.1,5,0.01,4584.140352017812,5479.776925916625,4580.793379122508,5057.810624999997
0.5,0.1,5,0.01,4640.655683419891,6212.263198368781,4635.039933692267,6178.060625000001
0.5,0.1,5,0.01,5742.188629343609,6575.5626434372,5594.6804495890665,7816.92390625
0.5,0.1,5,0.1,1040.7169810618982,1089.425438986132,918.0189168897559,850.2656250000016
0.5,0.1,5,0.1,1140.283393739786,1613.489632869408,1067.5115867375334,1255.967656249998
0.5,0.1,5,0.1,12494.102573914015,13066.641574132362,12631.061993547346,14136.260624999992
0.5,0.1,5,0.1,1534.8928915903955,1294.9033012461773,1265.9765068655815,790.1600000000001
0.5,0.1,5,0.1,1623.4155012259412,1435.9717212014502,1480.5719201736595,2011.5
0.5,0.1,5,0.1,1705.2391368017634,1822.3417173643218,1614.3951799480112,1862.490625
0.5,0.1,5,0.1,1833.7732298866595,1992.024427252018,1722.9022520207134,1888.9364062500022
0.5,0.1,5,0.1,2434.8587178346033,2833.532217614783,2259.32884678572,2190.0176562500046
0.5,0.1,5,0.1,4584.140352017812,5994.434461793347,4565.861421018481,5057.810624999997
0.5,0.1,5,0.1,4640.655683419891,6209.592736421503,4755.639342474422,6178.060625000001
0.5,0.1,5,0.1,5742.188629343609,6052.302286479886,5712.556899828034,7816.92390625
0.5,0.1,5,1,1040.7169810618982,652.0554709923392,730.284004597692,850.2656250000016
0.5,0.1,5,1,1140.283393739786,1393.8940457343124,958.0887414046607,1255.967656249998
0.5,0.1,5,1,12494.102573914015,13613.052634032962,13141.510356339179,14136.260624999992
0.5,0.1,5,1,1534.8928915903955,584.5192303570353,884.0148826172201,790.1600000000001
0.5,0.1,5,1,1623.4155012259412,1843.7348019092508,1479.986988202692,2011.5
0.5,0.1,5,1,1705.2391368017634,1306.1213873076313,1613.6691831185146,1862.490625
0.5,0.1,5,1,1833.7732298866595,1671.976373320799,1570.1514933293274,1888.9364062500022
0.5,0.1,5,1,2434.8587178346033,2386.917696301758,1985.4063247916831,2190.0176562500046
0.5,0.1,5,1,4584.140352017812,5644.835242846862,4688.487107336943,5057.810624999997
0.5,0.1,5,1,4640.655683419891,6066.3565667469065,5375.281431930936,6178.060625000001
0.5,0.1,5,1,5742.188629343609,8488.492550649251,6489.279332864261,7816.92390625
0.5,0.1,5,10,1040.7169810618982,850.2656250000016,804.6080619747062,850.2656250000016
0.5,0.1,5,10,1140.283393739786,1255.967656249998,1141.0115793881846,1255.967656249998
0.5,0.1,5,10,12494.102573914015,14136.260624999992,13882.195340456881,14136.260624999992
0.5,0.1,5,10,1534.8928915903955,790.1600000000001,779.7734471790798,790.1600000000001
0.5,0.1,5,10,1623.4155012259412,2011.5,1836.3909353652393,2011.5
0.5,0.1,5,10,1705.2391368017634,1862.490625,1788.2992363787318,1862.490625
0.5,0.1,5,10,1833.7732298866595,1888.9364062500022,1764.5003048389367,1888.9364062500022
0.5,0.1,5,10,2434.8587178346033,2190.0176562500046,2079.4328094230136,2190.0176562500046
0.5,0.1,5,10,4584.140352017812,5057.810624999997,4963.872791348476,5057.810624999997
0.5,0.1,5,10,4640.655683419891,6178.060625000001,6006.783476794216,6178.060625000001
0.5,0.1,5,10,5742.188629343609,7816.92390625,7506.093437467452,7816.92390625
0.5,0.1,5,100,1040.7169810618982,850.2656250000016,843.4270297534779,850.2656250000016
0.5,0.1,5,100,1140.283393739786,1255.967656249998,1237.0830326641876,1255.967656249998
0.5,0.1,5,100,12494.102573914015,14136.260624999992,14093.364055535076,14136.260624999992
0.5,0.1,5,100,1534.8928915903955,790.1600000000001,788.1957574931197,790.1600000000001
0.5,0.1,5,100,1623.4155012259412,2011.5,1992.3228299574942,2011.5
0.5,0.1,5,100,1705.2391368017634,1862.490625,1860.8475513918158,1862.490625
0.5,0.1,5,100,1833.7732298866595,1888.9364062500022,1871.5272827162196,1888.9364062500022
0.5,0.1,5,100,2434.8587178346033,2190.0176562500046,2171.444164348354,2190.0176562500046
0.5,0.1,5,100,4584.140352017812,5057.810624999997,5047.116774244861,5057.810624999997
0.5,0.1,5,100,4640.655683419891,6178.060625000001,6156.555063034533,6178.060625000001
0.5,0.1,5,100,5742.188629343609,7816.92390625,7780.754915821386,7816.92390625
0.5,0.1,7,0.0001,10695.787927345003,13339.459770693496,10717.315918929347,13196.43249999999
0.5,0.1,7,0.0001,1367.9747926634384,5636.913701719639,1337.7810276308232,1275.1256249999956
0.5,0.1,7,0.0001,14581.80137336683,15108.558917125421,14582.101295568074,16698.11015625
0.5,0.1,7,0.0001,2950.5147290469945,7902.531652463743,2949.167856695709,4775.85390625
0.5,0.1,7,0.0001,4378.710834292554,6860.837775186435,4367.3186729039135,5394.14265625
0.5,0.1,7,0.0001,4749.786244849527,7710.83811713742,4728.913160370982,5510.665625
0.5,0.1,7,0.0001,4765.219841277277,8737.49528932112,4763.296888946336,5563.33015625
0.5,0.1,7,0.0001,6447.029553393244,9502.959696120473,6425.326287096165,8432.4125
0.5,0.1,7,0.0001,8386.3350372972,10203.21545696492,8293.10136053815,10385.975625000001
0.5,0.1,7,0.0001,862.1661306818384,2830.5778142961717,863.0796564519042,913.8764062499986
0.5,0.1,7,0.0001,982.9449320978541,3269.059361369248,977.8236617635772,895.4489062500004
0.5,0.1,7,0.001,10695.787927345003,9622.124485665596,10723.903597753679,13196.43249999999
0.5,0.1,7,0.001,1367.9747926634384,2404.105203729816,1337.7093612692267,1275.1256249999956
0.5,0.1,7,0.001,14581.80137336683,14807.194288437817,14588.664510393224,16698.11015625
0.5,0.1,7,0.001,2950.5147290469945,4466.6255050487725,2948.701774300015,4775.85390625
0.5,0.1,7,0.001,4378.710834292554,4905.159181772112,4373.207508925856,5394.14265625
0.5,0.1,7,0.001,4749.786244849527,6500.58972892385,4726.5036091201055,5510.665625
0.5,0.1,7,0.001,4765.219841277277,6333.417831505774,4762.638733104557,5563.33015625
0.5,0.1,7,0.001,6447.029553393244,10297.905831356777,6426.465828292973,8432.4125
0.5,0.1,7,0.001,8386.3350372972,7972.805219644445,8297.56593828248,10385.975625000001
0.5,0.1,7,0.001,862.1661306818384,2542.6279754824086,863.0658240089081,913.8764062499986
0.5,0.1,7,0.001,982.9449320978541,3442.219064531837,977.1135721655244,895.4489062500004
0.5,0.1,7,0.01,10695.787927345003,7964.075896643502,10738.588826388916,13196.43249999999
0.5,0.1,7,0.01,1367.9747926634384,2757.75371501591,1323.1616128592054,1275.1256249999956
0.5,0.1,7,0.01,14581.80137336683,14056.78001748721,14604.182383151569,16698.11015625
0.5,0.1,7,0.01,2950.5147290469945,3114.633278993021,2948.6842695386636,4775.85390625
0.5,0.1,7,0.01,4378.710834292554,4743.075205128132,4376.678869637311,5394.14265625
0.5,0.1,7,0.01,4749.786244849527,6374.603598149163,4731.1604740039265,5510.665625
0.5,0.1,7,0.01,4765.219841277277,6838.992092154763,4756.308169184884,5563.33015625
0.5,0.1,7,0.01,6447.029553393244,9041.40775858621,6439.250278686189,8432.4125
0.5,0.1,7,0.01,8386.3350372972,7312.905567260996,8306.649555834189,10385.975625000001
0.5,0.1,7,0.01,862.1661306818384,1502.1397431543883,852.7564310114894,913.8764062499986
0.5,0.1,7,0.01,982.9449320978541,4162.2006101796715,966.1024180399369,895.4489062500004
0.5,0.1,7,0.1,10695.787927345003,8431.036942220348,10910.90085768986,13196.43249999999
0.5,0.1,7,0.1,1367.9747926634384,2717.533628765383,1215.2546525884513,1275.1256249999956
0.5,0.1,7,0.1,14581.80137336683,15646.507837999481,14774.677315519462,16698.11015625
0.5,0.1,7,0.1,2950.5147290469945,2877.4496991428523,2980.847595623398,4775.85390625
0.5,0.1,7,0.1,4378.710834292554,5789.852618879757,4421.464864226648,5394.14265625
0.5,0.1,7,0.1,4749.786244849527,6229.694476054544,4766.484096731424,5510.665625
0.5,0.1,7,0.1,4765.219841277277,6571.842042233143,4732.086615395326,5563.33015625
0.5,0.1,7,0.1,6447.029553393244,8845.585190749069,6562.816002120469,8432.4125
0.5,0.1,7,0.1,8386.3350372972,7231.274780491399,8414.103463457473,10385.975625000001
0.5,0.1,7,0.1,862.1661306818384,1113.214102612035,770.7421622665216,913.8764062499986
0.5,0.1,7,0.1,982.9449320978541,3312.2920681895494,846.0972988518624,895.4489062500004
0.5,0.1,7,1,10695.787927345003,11096.59571143711,11825.317280675537,13196.43249999999
0.5,0.1,7,1,1367.9747926634384,1997.0510416363963,981.2282679416749,1275.1256249999956
0.5,0.1,7,1,14581.80137336683,16580.646614662804,15596.66044181486,16698.11015625
0.5,0.1,7,1,2950.5147290469945,3843.867015400032,3491.11476842879,4775.85390625
0.5,0.1,7,1,4378.710834292554,5492.781642766075,4778.458682249284,5394.14265625
0.5,0.1,7,1,4749.786244849527,5860.532151732225,5033.848316855712,5510.665625
0.5,0.1,7,1,4765.219841277277,5772.338837248968,4862.283707971168,5563.33015625
0.5,0.1,7,1,6447.029553393244,8533.512774217028,7269.14417570379,8432.4125
0.5,0.1,7,1,8386.3350372972,8984.66913763741,9103.590595816122,10385.975625000001
0.5,0.1,7,1,862.1661306818384,683.80573823645,628.399999589241,913.8764062499986
0.5,0.1,7,1,982.9449320978541,821.651828154457,587.8965938325355,895.4489062500004
0.5,0.1,7,10,10695.787927345003,13196.43249999999,12882.543625335225,13196.43249999999
0.5,0.1,7,10,1367.9747926634384,1275.1256249999956,1151.6362124373495,1275.1256249999956
0.5,0.1,7,10,14581.80137336683,16698.11015625,16453.14960953077,16698.11015625
0.5,0.1,7,10,2950.5147290469945,4775.85390625,4459.872194603196,4775.85390625
0.5,0.1,7,10,4378.710834292554,5394.14265625,5246.781590500621,5394.14265625
0.5,0.1,7,10,4749.786244849527,5510.665625,5404.1318281559525,5510.665625
0.5,0.1,7,10,4765.219841277277,5563.33015625,5354.968686095994,5563.33015625
0.5,0.1,7,10,6447.029553393244,8432.4125,8159.590504614929,8432.4125
0.5,0.1,7,10,8386.3350372972,10385.975625000001,10071.84806775355,10385.975625000001
0.5,0.1,7,10,862.1661306818384,913.8764062499986,799.5807080918587,913.8764062499986
0.5,0.1,7,10,982.9449320978541,895.4489062500004,753.6953099573045,895.4489062500004
0.5,0.1,7,100,10695.787927345003,13196.43249999999,13166.086758490574,13196.43249999999
0.5,0.1,7,100,1367.9747926634384,1275.1256249999956,1264.3274018947195,1275.1256249999956
0.5,0.1,7,100,14581.80137336683,16698.11015625,16671.31713611905,16698.11015625
0.5,0.1,7,100,2950.5147290469945,4775.85390625,4738.373021474849,4775.85390625
0.5,0.1,7,100,4378.710834292554,5394.14265625,5376.275083873848,5394.14265625
0.5,0.1,7,100,4749.786244849527,5510.665625,5498.496409320569,5510.665625
0.5,0.1,7,100,4765.219841277277,5563.33015625,5537.420717069324,5563.33015625
0.5,0.1,7,100,6447.029553393244,8432.4125,8397.620190072472,8432.4125
0.5,0.1,7,100,8386.3350372972,10385.975625000001,10348.025844625958,10385.975625000001
0.5,0.1,7,100,862.1661306818384,913.8764062499986,897.2332280940102,913.8764062499986
0.5,0.1,7,100,982.9449320978541,895.4489062500004,875.904085229479,895.4489062500004
0.5,0.1,9,0.0001,1234.0303267286204,4669.459871024609,1232.2108943703258,835.55390625
0.5,0.1,9,0.0001,12382.015793730441,14254.387531156823,12403.940681858858,14660.85
0.5,0.1,9,0.0001,1312.6396908153297,4756.607860643732,1313.3393434531322,1790.091406250002
0.5,0.1,9,0.0001,1377.5223294841355,3597.2364642136863,1382.6550976246042,1218.45390625
0.5,0.1,9,0.0001,1986.688082071836,4157.858799439333,1983.694861878284,1612.3364062500018
0.5,0.1,9,0.0001,2227.730554033292,7288.127954613742,2213.7904736616165,4688.00140625
0.5,0.1,9,0.0001,2675.5516694622097,6915.501550133804,2677.443817426161,3751.2389062499983
0.5,0.1,9,0.0001,2980.1288909493715,6135.006356300334,2966.358630183651,3550.7489062500003
0.5,0.1,9,0.0001,3158.4501267648693,5855.264103503028,3144.943834148015,3695.34765625
0.5,0.1,9,0.0001,4422.596435348214,6737.365865416374,4426.698299328536,5370.610000000002
0.5,0.1,9,0.0001,8295.273147142327,11028.510545542442,8207.34724914798,10549.319999999998
0.5,0.1,9,0.001,1234.0303267286204,1727.6303490396717,1231.5516662975795,835.55390625
0.5,0.1,9,0.001,12382.015793730441,12214.24172334399,12398.442472597899,14660.85
0.5,0.1,9,0.001,1312.6396908153297,2934.118248770291,1311.5834673658853,1790.091406250002
0.5,0.1,9,0.001,1377.5223294841355,1602.279777997569,1377.6545794518165,1218.45390625
0.5,0.1,9,0.001,1986.688082071836,4250.612244899012,1981.3078306205564,1612.3364062500018
0.5,0.1,9,0.001,2227.730554033292,3440.8776885629973,2214.807613965028,4688.00140625
0.5,0.1,9,0.001,2675.5516694622097,2859.333886329198,2679.237285251625,3751.2389062499983
0.5,0.1,9,0.001,2980.1288909493715,3823.776830156147,2962.3110469268786,3550.7489062500003
0.5,0.1,9,0.001,3158.4501267648693,4651.772111908796,3144.3266106636265,3695.34765625
0.5,0.1,9,0.001,4422.596435348214,6480.497441691986,4426.9558398665595,5370.610000000002
0.5,0.1,9,0.001,8295.273147142327,7898.0816110649785,8208.838401831807,10549.319999999998
0.5,0.1,9,0.01,1234.0303267286204,1732.510651709858,1213.583470314577,835.55390625
0.5,0.1,9,0.01,12382.015793730441,12614.056797566831,12416.391860430203,14660.85
0.5,0.1,9,0.01,1312.6396908153297,3625.150419664252,1297.7319935839594,1790.091406250002
0.5,0.1,9,0.01,1377.5223294841355,2624.6650905221077,1364.9121175328405,1218.45390625
0.5,0.1,9,0.01,1986.688082071836,3905.3541822950474,1965.3804766251974,1612.3364062500018
0.5,0.1,9,0.01,2227.730554033292,3336.0710110720697,2225.5843836017384,4688.00140625
0.5,0.1,9,0.01,2675.5516694622097,3045.2827445195594,2683.4580233307565,3751.2389062499983
0.5,0.1,9,0.01,2980.1288909493715,3536.761832384674,2959.2242710549353,3550.7489062500003
0.5,0.1,9,0.01,3158.4501267648693,5017.860070004541,3141.243489127364,3695.34765625
0.5,0.1,9,0.01,4422.596435348214,6597.707365839293,4427.20079264367,5370.610000000002
0.5,0.1,9,0.01,8295.273147142327,7228.848736170659,8222.603614458512,10549.319999999998
0.5,0.1,9,0.1,1234.0303267286204,1275.251149160802,1085.7543457920879,835.55390625
0.5,0.1,9,0.1,12382.015793730441,12714.823866361097,12537.39704312504,14660.85
0.5,0.1,9,0.1,1312.6396908153297,3360.4038988580396,1200.8696010793274,1790.091406250002
0.5,0.1,9,0.1,1377.5223294841355,1901.2511711063773,1286.8295796395782,1218.45390625
0.5,0.1,9,0.1,1986.688082071836,3023.925868243534,1836.2478901391564,1612.3364062500018
0.5,0.1,9,0.1,2227.730554033292,3289.5727211483854,2327.128547081677,4688.00140625
0.5,0.1,9,0.1,2675.5516694622097,2991.8573236069906,2711.0336088069316,3751.2389062499983
0.5,0.1,9,0.1,2980.1288909493715,3146.096601697333,2909.9398019365663,3550.7489062500003
0.5,0.1,9,0.1,3158.4501267648693,4389.46642470378,3133.4622522076825,3695.34765625
0.5,0.1,9,0.1,4422.596435348214,6139.329143873368,4433.223163975769,5370.610000000002
0.5,0.1,9,0.1,8295.273147142327,7496.81232437618,8342.18674999195,10549.319999999998
0.5,0.1,9,1,1234.0303267286204,512.283735509081,797.6193264001787,835.55390625
0.5,0.1,9,1,12382.015793730441,13822.82563263432,13267.831567802383,14660.85
0.5,0.1,9,1,1312.6396908153297,2255.095972539882,1138.197213998271,1790.091406250002
0.5,0.1,9,1,1377.5223294841355,1145.8561131910797,1129.2249260245044,1218.45390625
0.5,0.1,9,1,1986.688082071836,1782.1949215268178,1515.9157710032855,1612.3364062500018
0.5,0.1,9,1,2227.730554033292,3731.8767218622365,3109.070264316196,4688.00140625
0.5,0.1,9,1,2675.5516694622097,3800.7462028614195,3010.196227369452,3751.2389062499983
0.5,0.1,9,1,2980.1288909493715,3633.147136047452,2954.5469800397077,3550.7489062500003
0.5,0.1,9,1,3158.4501267648693,4110.217941102097,3211.43375417594,3695.34765625
0.5,0.1,9,1,4422.596435348214,5629.606215031849,4738.086176227189,5370.610000000002
0.5,0.1,9,1,8295.273147142327,9151.133574606134,9150.238215062618,10549.319999999998
0.5,0.1,9,10,1234.0303267286204,835.55390625,808.8433647808808,835.55390625
0.5,0.1,9,10,12382.015793730441,14660.85,14314.164672192672,14660.85
0.5,0.1,9,10,1312.6396908153297,1790.091406250002,1586.5161896794516,1790.091406250002
0.5,0.1,9,10,1377.5223294841355,1218.45390625,1172.343536707588,1218.45390625
0.5,0.1,9,10,1986.688082071836,1612.3364062500018,1549.2243581535672,1612.3364062500018
0.5,0.1,9,10,2227.730554033292,4688.00140625,4307.564878485611,4688.00140625
0.5,0.1,9,10,2675.5516694622097,3751.2389062499983,3555.914907790816,3751.2389062499983
0.5,0.1,9,10,2980.1288909493715,3550.7489062500003,3372.409629649969,3550.7489062500003
0.5,0.1,9,10,3158.4501267648693,3695.34765625,3541.013727384213,3695.34765625
0.5,0.1,9,10,4422.596435348214,5370.610000000002,5225.862723848101,5370.610000000002
0.5,0.1,9,10,8295.273147142327,10549.319999999998,10226.91762785654,10549.319999999998
0.5,0.1,9,100,1234.0303267286204,835.55390625,828.5002349403383,835.55390625
0.5,0.1,9,100,12382.015793730441,14660.85,14612.351223436499,14660.85
0.5,0.1,9,100,1312.6396908153297,1790.091406250002,1768.1381647564253,1790.091406250002
0.5,0.1,9,100,1377.5223294841355,1218.45390625,1208.328514846029,1218.45390625
0.5,0.1,9,100,1986.688082071836,1612.3364062500018,1602.4626225209404,1612.3364062500018
0.5,0.1,9,100,2227.730554033292,4688.00140625,4644.50933635529,4688.00140625
0.5,0.1,9,100,2675.5516694622097,3751.2389062499983,3725.9915219026807,3751.2389062499983
0.5,0.1,9,100,2980.1288909493715,3550.7489062500003,3527.3068237572784,3550.7489062500003
0.5,0.1,9,100,3158.4501267648693,3695.34765625,3675.7460781765535,3695.34765625
0.5,0.1,9,100,4422.596435348214,5370.610000000002,5355.784464766677,5370.610000000002
0.5,0.1,9,100,8295.273147142327,10549.319999999998,10510.182486661777,10549.319999999998
0.5,0.2,1,0.0001,13285.394925408275,15608.62665740954,12917.519706916011,14045.212499999998
0.5,0.2,1,0.0001,2053.0954334381877,3182.677782936591,2052.861387321925,636.9324999999984
0.5,0.2,1,0.0001,2345.4162925136907,4527.894018222084,2347.5387164498215,1266.4500000000003
0.5,0.2,1,0.0001,2700.773484216367,3253.6175842137177,2676.7920078759657,1176.3325000000036
0.5,0.2,1,0.0001,2863.2452686315687,5713.009350618102,2756.0414700362444,1684.4551562500055
0.5,0.2,1,0.0001,3207.0178804660945,5914.380328326536,3199.609924770043,2108.613906249996
0.5,0.2,1,0.0001,3375.6760087996663,8531.303636493809,3317.4101890037664,4108.0356249999995
0.5,0.2,1,0.0001,3413.8396268481347,7232.7789602049115,3312.999302933406,1465.64140625
0.5,0.2,1,0.0001,3660.424994651922,4572.548296281116,3706.867378693827,977.1006249999979
0.5,0.2,1,0.0001,8463.885942239489,8741.105050153617,8376.189081555602,9804.611406249998
0.5,0.2,1,0.0001,9842.309519682529,11049.300560156886,9417.908446840367,9344.45
0.5,0.2,1,0.001,13285.394925408275,16593.659790030266,12921.760455293037,14045.212499999998
0.5,0.2,1,0.001,2053.0954334381877,3675.482157824083,2048.6805298366216,636.9324999999984
0.5,0.2,1,0.001,2345.4162925136907,4631.030795919907,2338.913802081239,1266.4500000000003
0.5,0.2,1,0.001,2700.773484216367,3672.3102828239817,2652.9741693132446,1176.3325000000036
0.5,0.2,1,0.001,2863.2452686315687,2234.0590134983354,2748.998644836805,1684.4551562500055
0.5,0.2,1,0.001,3207.0178804660945,5553.753443878378,3204.024055455317,2108.613906249996
0.5,0.2,1,0.001,3375.6760087996663,5856.787586308084,3313.5904261922005,4108.0356249999995
0.5,0.2,1,0.001,3413.8396268481347,3459.3267439131696,3313.9108245913376,1465.64140625
0.5,0.2,1,0.001,3660.424994651922,5751.079683352885,3693.4681737352867,977.1006249999979
0.5,0.2,1,0.001,8463.885942239489,10047.854700583794,8374.099423823314,9804.611406249998
0.5,0.2,1,0.001,9842.309519682529,8634.897438605003,9410.36644012818,9344.45
0.5,0.2,1,0.01,13285.394925408275,15147.748340295075,12917.509925650775,14045.212499999998
0.5,0.2,1,0.01,2053.0954334381877,4380.670928777518,1970.529774217553,636.9324999999984
0.5,0.2,1,0.01,2345.4162925136907,9373.222894983792,2297.489353335105,1266.4500000000003
0.5,0.2,1,0.01,2700.773484216367,3885.233212326145,2563.6793248010226,1176.3325000000036
0.5,0.2,1,0.01,2863.2452686315687,4494.720135901267,2690.3516281667767,1684.4551562500055
0.5,0.2,1,0.01,3207.0178804660945,5788.613092500405,3117.0309837878276,2108.613906249996
0.5,0.2,1,0.01,3375.6760087996663,7092.9803024737685,3245.9303122966485,4108.0356249999995
0.5,0.2,1,0.01,3413.8396268481347,5108.008671948205,3243.9971559810697,1465.64140625
0.5,0.2,1,0.01,3660.424994651922,6003.759369188712,3611.522327238598,977.1006249999979
0.5,0.2,1,0.01,8463.885942239489,10029.248632812427,8372.921914360517,9804.611406249998
0.5,0.2,1,0.01,9842.309519682529,8053.5788453277655,9364.58930409038,9344.45
0.5,0.2,1,0.1,13285.394925408275,13682.07427091555,12886.470756302459,14045.212499999998
0.5,0.2,1,0.1,2053.0954334381877,3094.952733753321,1462.583189379266,636.9324999999984
0.5,0.2,1,0.1,2345.4162925136907,6001.263502787718,2033.8733917655009,1266.4500000000003
0.5,0.2,1,0.1,2700.773484216367,2830.0922647440107,1961.176857339725,1176.3325000000036
0.5,0.2,1,0.1,2863.2452686315687,3316.5317935213943,2272.6075654957704,1684.4551562500055
0.5,0.2,1,0.1,3207.0178804660945,3703.696793125895,2589.0976441210955,2108.613906249996
0.5,0.2,1,0.1,3375.6760087996663,4885.156927752147,2845.127220282759,4108.0356249999995
0.5,0.2,1,0.1,3413.8396268481347,4044.0823836969284,2779.3794707638604,1465.64140625
0.5,0.2,1,0.1,3660.424994651922,5008.968116435515,2982.9085803678713,977.1006249999979
0.5,0.2,1,0.1,8463.885942239489,9024.030156905192,8428.389871195302,9804.611406249998
0.5,0.2,1,0.1,9842.309519682529,7700.913004382072,9014.662382026081,9344.45
0.5,0.2,1,1,13285.394925408275,12926.879202738568,13122.97560299029,14045.212499999998
0.5,0.2,1,1,2053.0954334381877,355.1705793521529,595.8459583140341,636.9324999999984
0.5,0.2,1,1,2345.4162925136907,1445.866516980038,1418.552650089931,1266.4500000000003
0.5,0.2,1,1,2700.773484216367,760.1449235380203,1063.2816988759732,1176.3325000000036
0.5,0.2,1,1,2863.2452686315687,1875.7095389130125,1518.581197189888,1684.4551562500055
0.5,0.2,1,1,3207.0178804660945,1470.32827084462,1627.1515538602239,2108.613906249996
0.5,0.2,1,1,3375.6760087996663,3236.780169099117,2683.558538911693,4108.0356249999995
0.5,0.2,1,1,3413.8396268481347,1361.787294451108,1628.0466259005589,1465.64140625
0.5,0.2,1,1,3660.424994651922,1740.9515810737362,1453.9564985964475,977.1006249999979
0.5,0.2,1,1,8463.885942239489,9167.725140424393,8917.904840259598,9804.611406249998
0.5,0.2,1,1,9842.309519682529,7980.809854827584,8702.691461007313,9344.45
0.5,0.2,1,10,13285.394925408275,14045.212499999998,13754.97010832572,14045.212499999998
0.5,0.2,1,10,2053.0954334381877,636.9324999999984,548.2776919930355,636.9324999999984
0.5,0.2,1,10,2345.4162925136907,1266.4500000000003,1201.6956519300431,1266.4500000000003
0.5,0.2,1,10,2700.773484216367,1176.3325000000036,1058.7533037477683,1176.3325000000036
0.5,0.2,1,10,2863.2452686315687,1684.4551562500055,1539.7903851075168,1684.4551562500055
0.5,0.2,1,10,3207.0178804660945,2108.613906249996,1845.0677150683525,2108.613906249996
0.5,0.2,1,10,3375.6760087996663,4108.0356249999995,3679.409685849759,4108.0356249999995
0.5,0.2,1,10,3413.8396268481347,1465.64140625,1333.9353339176898,1465.64140625
0.5,0.2,1,10,3660.424994651922,977.1006249999979,927.0285828715416,977.1006249999979
0.5,0.2,1,10,8463.885942239489,9804.611406249998,9539.117495464909,9804.611406249998
0.5,0.2,1,10,9842.309519682529,9344.45,9100.952567272794,9344.45
0.5,0.2,1,100,13285.394925408275,14045.212499999998,14008.14356336084,14045.212499999998
